PSA_ID,Sub_Category,Title,PSAs Description,Source,Date,Format,Topic,Original_Language,URL,Translation_Swahili,Translation_Luo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,School Safety and Inclusion,Child Trafficking Alert,Protect our children! Report trafficking risks to 116.,News article,23/12/2020,Text,Education,English,https://www.hrw.org/news/2020/12/23/world-report-2021-kenya,Lindeni watoto wetu! Ripoti hatari za usafirishaji kwa 116.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,School Safety and Inclusion,Refugee Education,Welcome all! Enroll refugee students in local schools.,News article,24/07/2021,Text,Education,English,https://www.unicef.org/kenya/press-releases/after-covid-19-lets-reimagine-education-kenya,Karibisha wote! Wasajili wanafunzi wakimbizi katika shule za mitaa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,School Safety and Inclusion,Nomadic Schools,Learn anywhere! Join mobile schools for pastoralist children.,News article,10/03/2022,Text,Education,English,https://www.nation.africa/kenya/news/nomadic-education-kenya-2022-03-10,Jifunze popote! Jiunge na shule za rununu za watoto wa wafugaji.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,School Safety and Inclusion,Disability Inclusion,All can learn! Use braille and ramps for disabled students.,News article,24/07/2021,Text,Education,English,https://www.unicef.org/kenya/press-releases/after-covid-19-lets-reimagine-education-kenya,Wote wanaweza kujifunza! Tumia braille na rampu kwa wanafunzi wenye ulemavu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,School Safety and Inclusion,Earthquake Drills,Be ready! Practice earthquake drills in schools.,Government website,05/08/2023,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Kuwa tayari! Fanya mazoezi ya tetemeko la ardhi shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,School Safety and Inclusion,Financial Transparency,Demand accountability! Ensure school funds are used wisely.,News article,23/07/2025,Text,Education,English,https://www.nation.africa/kenya/news/education/schools-face-early-closure-amid-cash-crunch-2024-10-09,Dai uwajibikaji! Hakikisha fedha za shule zinatumika kwa busara.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,School Safety and Inclusion,Flood Safe Zones,Stay safe! Know your school’s flood safety zones.,Government website,10/05/2024,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Kaa salama! Jua maeneo salama ya shule yako ya mafuriko.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,School Safety and Inclusion,Cholera Sanitation,"Clean schools, healthy students! Maintain sanitation to stop cholera.",Government press release,24/07/2024,Text,Education,English,https://www.health.go.ke,"Shule safi, wanafunzi wenye afya! Dumisha usafi kuzuia kipindupindu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,School Safety and Inclusion,Banditry Vigilance,Stay alert! Avoid unsafe routes to school in banditry zones.,News article,04/07/2024,Text,Education,English,https://www.standardmedia.co.ke/article/2001504487/climate-crisis-disrupted-schooling-2025-02-02,Kaa macho! Epuka njia zisizo salama kwenda shuleni katika maeneo ya ujambazi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,School Safety and Inclusion,Anti-Unrest Measures,No violence! Report student issues to school management.,News article,22/07/2025,Poster,Education,English,https://www.standardmedia.co.ke/health/article/2001498765/why-schools-are-shaken-by-wave-of-unrest-2025-07-22,Hakuna jeuri! Ripoti masuala ya wanafunzi kwa usimamizi wa shule.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,School Safety and Inclusion,Protest Trauma Support,Heal together! Access school counselors after protests.,News article,26/06/2024,Text,Education,English,https://www.aljazeera.com/news/2025/6/26/at-least-eight-killed-in-deadly-kenya-protests-what-we-know,Pona pamoja! Pata washauri wa shule baada ya maandamano.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,School Safety and Inclusion,Terrorism Drills,Be prepared! Practice school lockdown drills for safety.,Government website,17/06/2024,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Jitayarishe! Fanya mazoezi ya kufunga shule kwa usalama.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,School Safety and Inclusion,Abduction Safety,Stay cautious! Avoid strangers and report risks to teachers.,News article,14/07/2025,Text,Education,English,https://www.nytimes.com/2025/07/14/world/africa/kenya-protests-explained.html,Kaa makini! Epuka wageni na ripoti hatari kwa walimu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,School Safety and Inclusion,Anti-Abuse Campaign,Speak up! Report abuse to teachers or call 116.,News article,23/12/2020,Text,Education,English,https://www.hrw.org/news/2020/12/23/world-report-2021-kenya,Sema! Ripoti unyanyasaji kwa walimu au piga 116.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,School Safety and Inclusion,Refugee Inclusion,Every child learns! Support refugee students in schools.,News article,24/07/2021,Text,Education,English,https://www.unicef.org/kenya/press-releases/after-covid-19-lets-reimagine-education-kenya,Kila mtoto ajifunze! Saidia wanafunzi wakimbizi shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,School Safety and Inclusion,Nomadic Education,Keep learning! Enroll in nomadic schools for pastoralists.,News article,10/03/2022,Text,Education,English,https://www.nation.africa/kenya/news/nomadic-education-kenya-2022-03-10,Endelea kujifunza! Jiandikishe katika shule za rununu za wafugaji.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,School Safety and Inclusion,Disability Access,Include all! Provide ramps and resources for disabled students.,News article,24/07/2021,Text,Education,English,https://www.unicef.org/kenya/press-releases/after-covid-19-lets-reimagine-education-kenya,Wajumuishe wote! Toa rampu na rasilimali kwa wanafunzi wenye ulemavu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,School Safety and Inclusion,Chemical Spill Safety,Stay safe! Follow evacuation plans during chemical spills.,News article,20/09/2018,Text,Education,English,https://www.the-star.co.ke/news/2018-09-20-nairobi-gas-leak-schools/,Kaa salama! Fuata mipango ya uokoaji wakati wa kumwagika kwa kemikali.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,School Safety and Inclusion,Financial Support,Support education! Pay school fees to keep learning alive.,News article,23/07/2025,Text,Education,English,https://www.nation.africa/kenya/news/education/schools-face-early-closure-amid-cash-crunch-2024-10-09,Saidia elimu! Lipa ada za shule kuweka kujifunza hai.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,School Safety and Inclusion,Flood Preparedness,Be flood-ready! Practice safe evacuation in schools.,Government website,10/05/2024,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Jitayarishe kwa mafuriko! Fanya mazoezi ya uokoaji salama shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,School Safety and Inclusion,Cholera Handwashing,Wash hands daily! Prevent cholera with proper hygiene.,Government press release,24/07/2024,Text,Education,English,https://www.health.go.ke,Osha mikono kila siku! Zuia kipindupindu kwa usafi wa kutosha.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,School Safety and Inclusion,Banditry Community Safety,"Work together! Communities, ensure safe school environments.",News article,04/07/2024,Text,Education,English,https://www.standardmedia.co.ke/article/2001504487/climate-crisis-disrupted-schooling-2025-02-02,"Fanya kazi pamoja! Jamii, hakikisha mazingira salama ya shule.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,School Safety and Inclusion,Protest Avoidance,Stay in school! Avoid protest zones for safety.,News article,26/06/2024,Text,Education,English,https://www.aljazeera.com/news/2025/6/26/at-least-eight-killed-in-deadly-kenya-protests-what-we-know,Kaa shuleni! Epuka maeneo ya maandamano kwa usalama.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,School Safety and Inclusion,Mental Health Counseling,You’re not alone! Visit school counselors for support.,News article,24/07/2024,Text,Education,English,https://khrc.or.ke/uploads/2024/07/The-impact-of-2024-floods-on-schools.pdf,Huko peke yako! Tembelea washauri wa shule kwa msaada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,School Safety and Inclusion,Terrorism Safety,Stay vigilant! Follow school safety protocols during terror alerts.,News article,17/06/2024,Text,Education,English,https://www.crisisgroup.org/africa/east-africa/kenya,Kaa macho! Fuata itifaki za usalama wa shule wakati wa tahadhari za ugaidi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,School Safety and Inclusion,Abduction Reporting,Report risks! Call police or teachers to prevent abductions.,News article,14/07/2025,Text,Education,English,https://www.nytimes.com/2025/07/14/world/africa/kenya-protests-explained.html,Ripoti hatari! Piga polisi au walimu kuzuia utekaji nyara.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,School Safety and Inclusion,Child Protection,Protect kids! Report abuse or trafficking to 116.,News article,23/12/2020,Text,Education,English,https://www.hrw.org/news/2020/12/23/world-report-2021-kenya,Lindeni watoto! Ripoti unyanyasaji au usafirishaji kwa 116.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,School Safety and Inclusion,Refugee School Access,All belong! Enroll refugee children in schools today.,News article,24/07/2021,Text,Education,English,https://www.unicef.org/kenya/press-releases/after-covid-19-lets-reimagine-education-kenya,Wote ni wa hapa! Wasajili watoto wakimbizi shuleni leo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,School Safety and Inclusion,Nomadic Learning,Education for all! Join nomadic schools for pastoralist kids.,News article,10/03/2022,Text,Education,English,https://www.nation.africa/kenya/news/nomadic-education-kenya-2022-03-10,Elimu kwa wote! Jiunge na shule za rununu za watoto wa wafugaji.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,School Safety and Inclusion,Disability Resources,Learn equally! Provide braille and aids for disabled students.,News article,24/07/2021,Text,Education,English,https://www.unicef.org/kenya/press-releases/after-covid-19-lets-reimagine-education-kenya,Jifunze kwa usawa! Toa braille na vifaa kwa wanafunzi wenye ulemavu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,School Safety and Inclusion,Chemical Safety Awareness,Be cautious! Avoid chemical hazards near schools.,News article,20/09/2018,Text,Education,English,https://www.the-star.co.ke/news/2018-09-20-nairobi-gas-leak-schools/,Kaa makini! Epuka hatari za kemikali karibu na shule.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,School Safety and Inclusion,Capitation Advocacy,Support schools! Demand timely release of capitation funds.,News article,23/07/2025,Text,Education,English,https://www.nation.africa/kenya/news/education/schools-face-early-closure-amid-cash-crunch-2024-10-09,Saidia shule! Dai utoaji wa fedha za capitation kwa wakati.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,School Safety and Inclusion,Flood Learning Recovery,Recover learning! Join remedial classes after floods.,News article,24/07/2024,Text,Education,English,https://khrc.or.ke/uploads/2024/07/The-impact-of-2024-floods-on-schools.pdf,Pona kujifunza! Jiunge na madarasa ya kurekebisha baada ya mafuriko.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,School Safety and Inclusion,Cholera Water Safety,Drink safe water! Prevent cholera in schools.,Government press release,24/07/2024,Text,Education,English,https://www.health.go.ke,Kunywa maji salama! Zuia kipindupindu shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,School Safety and Inclusion,Banditry School Safety,"Safe schools! Communities, protect schools from banditry.",News article,04/07/2024,Text,Education,English,https://www.standardmedia.co.ke/article/2001504487/climate-crisis-disrupted-schooling-2025-02-02,"Shule salama! Jamii, lindeni shule dhidi ya ujambazi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,School Safety and Inclusion,Fire Safety Compliance,Ensure safety! Comply with fire standards in school dormitories.,Government website,11/09/2024,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Hakikisha usalama! Fuata viwango vya moto katika mabweni ya shule.[](https://www.education.go.ke/assessment-compliance-safety-standards-boarding-primary-and-junior-schools-kenya-september-and),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,School Safety and Inclusion,Disability Digital Access,Bridge the gap! Provide digital tools for disabled students.,News article,30/06/2024,Text,Education,English,https://kippra.or.ke/promoting-inclusive-education-in-kenya/,Jaza pengo! Toa zana za kidigitali kwa wanafunzi wenye ulemavu.[](https://kippra.or.ke/promoting-inclusive-education-in-kenya/),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,School Safety and Inclusion,Gender-Based Violence Reporting,Stop GBV! Report school violence to authorities or call 116.,News article,01/11/2023,Text,Education,English,https://www.cgdev.org/publication/evidence-policy-making-what-should-be-kenyas-next-education-and-training-gender-policy,Zuia GBV! Ripoti jeuri shuleni kwa mamlaka au piga 116.[](https://www.cgdev.org/blog/evidence-policy-making-what-should-be-kenyas-next-education-and-training-gender-policy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,School Safety and Inclusion,Drought School Continuity,Keep learning! Enroll in schools despite drought challenges.,News article,19/10/2022,Text,Education,English,https://www.unicef.org/kenya/education,Endelea kujifunza! Jiandikishe shuleni licha ya changamoto za ukame.[](https://www.iicba.unesco.org/en/kenya),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,School Safety and Inclusion,Landslide Preparedness,Be ready! Practice landslide evacuation drills in schools.,Government website,05/08/2023,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Kuwa tayari! Fanya mazoezi ya uokoaji wa maporomoko ya ardhi shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,School Safety and Inclusion,Financial Parent Support,Support your child! Pay fees on time to avoid school closures.,News article,23/07/2025,Text,Education,English,https://www.nation.africa/kenya/news/education/schools-face-early-closure-amid-cash-crunch-2024-10-09,Saidia mtoto wako! Lipa ada kwa wakati ili kuepuka kufungwa kwa shule.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,School Safety and Inclusion,Flood Safety Training,Train teachers! Ensure flood safety protocols in schools.,Government website,10/05/2024,Text,Education,English,https://www.education.go.ke/index.php/downloads/file/10-national-school-safety-manual,Wafunze walimu! Hakikisha itifaki za usalama wa mafuriko shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,School Safety and Inclusion,Cholera Safe Facilities,Upgrade sanitation! Provide safe toilets to prevent cholera.,Government press release,24/07/2024,Text,Education,English,https://www.health.go.ke,Boresha usafi! Toa vyoo salama kuzuia kipindupindu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,School Safety and Inclusion,Banditry Teacher Vigilance,"Teachers, stay alert! Monitor banditry risks near schools.",News article,04/07/2024,Text,Education,English,https://www.standardmedia.co.ke/article/2001504487/climate-crisis-disrupted-schooling-2025-02-02,"Walimu, kaa macho! Fuatilia hatari za ujambazi karibu na shule.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,School Safety and Inclusion,Unrest Conflict Resolution,Promote peace! Use school forums to resolve student conflicts.,News article,22/07/2025,Text,Education,English,https://www.standardmedia.co.ke/health/article/2001498765/why-schools-are-shaken-by-wave-of-unrest-2025-07-22,Himiza amani! Tumia vikao vya shule kusuluhisha migogoro ya wanafunzi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
